motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
analyze|instantiate|compute|apply-formula,4,8,14,0.0851063829787234,0.4375,-0.3523936170212766,0.19452887493530177,-2.0764561677838125,2.8689505989414036e-05,0.0002937948351874759,0.3523936170212766,2.0764561677838125
instantiate|compute|apply-formula,3,8,14,0.0851063829787234,0.4375,-0.3523936170212766,0.19452887493530177,-2.0764561677838125,2.8689505989414036e-05,0.0002937948351874759,0.3523936170212766,2.0764561677838125
compute|rewrite|conclude,3,17,17,0.18085106382978725,0.53125,-0.3503989361702128,0.34042553127409264,-1.6094379124341005,0.0003526381138029667,0.002452253550009136,0.3503989361702128,1.6094379124341005
analyze|rewrite,2,53,29,0.5638297872340425,0.90625,-0.34242021276595747,0.6221570059165633,-1.8776390681850978,0.0004444944900699159,0.0027312283788295914,0.34242021276595747,1.8776390681850978
instantiate|rewrite|apply-formula|compute,4,6,13,0.06382978723404255,0.40625,-0.34242021276595747,0.15711947588165678,-2.243475594986975,1.9530665760992306e-05,0.00021100094259643475,0.34242021276595747,2.243475594986975
instantiate|compute|apply-formula|conclude,4,8,13,0.0851063829787234,0.40625,-0.3211436170212766,0.20949263450887573,-1.9523534703162453,0.00010245316862563725,0.0008376238786285208,0.3211436170212766,1.9523534703162453
compute|apply-formula|compute,3,14,15,0.14893617021276595,0.46875,-0.31981382978723405,0.3177304957760756,-1.5927476779937215,0.00048284304018144807,0.0027312283788295914,0.31981382978723405,1.5927476779937215
rewrite|compute|compute|conclude,4,27,19,0.2872340425531915,0.59375,-0.3065159574468085,0.4837625971695645,-1.2656663733312759,0.0027728570985580264,0.012426507737982265,0.3065159574468085,1.2656663733312759
compute|apply-formula,2,16,15,0.1702127659574468,0.46875,-0.29853723404255317,0.36312056660122927,-1.4383773868775602,0.0015648278791815305,0.007824139395907653,0.29853723404255317,1.4383773868775602
instantiate|apply-formula|compute,3,19,16,0.20212765957446807,0.5,-0.2978723404255319,0.40425531834042555,-1.353718190685278,0.002453340052169033,0.011076647250464663,0.2978723404255319,1.353718190685278
analyze|instantiate|apply-formula|compute,4,19,16,0.20212765957446807,0.5,-0.2978723404255319,0.40425531834042555,-1.353718190685278,0.002453340052169033,0.011076647250464663,0.2978723404255319,1.353718190685278
analyze|instantiate|apply-formula|conclude,4,22,17,0.23404255319148937,0.53125,-0.29720744680851063,0.4405506875311787,-1.291432109654522,0.003439736350606494,0.014552730714104397,0.29720744680851063,1.291432109654522
instantiate|apply-formula|conclude,3,22,17,0.23404255319148937,0.53125,-0.29720744680851063,0.4405506875311787,-1.291432109654522,0.003439736350606494,0.014552730714104397,0.29720744680851063,1.291432109654522
analyze|compute|compute|conclude,4,31,20,0.32978723404255317,0.625,-0.29521276595744683,0.5276595736238298,-1.1957486019031656,0.006136208257947833,0.02253791132365522,0.29521276595744683,1.1957486019031656
analyze|compute|apply-formula|compute,4,14,14,0.14893617021276595,0.4375,-0.28856382978723405,0.3404255311367781,-1.4704864523402386,0.001321386403269186,0.006661989783148813,0.28856382978723405,1.4704864523402386
analyze|rewrite|compute,3,41,23,0.43617021276595747,0.71875,-0.28257978723404253,0.6068455125691993,-1.1596968492089264,0.007534575381219478,0.026657415822443183,0.28257978723404253,1.1596968492089264
rewrite|compute,2,42,23,0.44680851063829785,0.71875,-0.27194148936170215,0.6216466226318627,-1.117017716210825,0.0084797774210837,0.029827124068346735,0.27194148936170215,1.117017716210825
analyze|compute|apply-formula,3,16,14,0.1702127659574468,0.4375,-0.26728723404255317,0.38905774987060354,-1.3161161612240773,0.003684970720976115,0.015481995042989928,0.26728723404255317,1.3161161612240773
analyze|rewrite|compute|apply-formula,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.020215843807234846,0.25731382978723405,1.3463837548726716
