motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
analyze|simplify|compute|compute,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
apply-formula|apply-formula|rewrite|simplify,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
analyze|apply-formula|isolate|conclude,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,0.15846857274122345,0.10638297872340426,2.089010992695987
apply-formula|isolate|isolate|conclude,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,0.0475290045023478,0.1595744680851064,2.539470272160552
analyze|rewrite|simplify,3,10,2,0.10638297872340426,0.0625,0.043882978723404256,1.702127632340426,0.4160596745395605,0.7290282227326512,0.8025310682345028,0.043882978723404256,0.4160596745395605
rewrite|instantiate|compute,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
apply-formula|apply-formula|rewrite|compute,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
analyze|rewrite|rewrite|rewrite,4,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
analyze|apply-formula|rewrite|derive-intermediate,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,0.7370387438844695,0.0199468085106383,0.4998365021903955
derive-intermediate|rewrite,2,13,3,0.13829787234042554,0.09375,0.04454787234042554,1.4751772892293147,0.3337139600479728,0.759440355794669,0.8291848782656079,0.04454787234042554,0.3337139600479728
analyze|rewrite|compute,3,37,21,0.39361702127659576,0.65625,-0.26263297872340424,0.5997973648408357,-1.0531499145913523,0.013506609148603339,0.054742696170475655,0.26263297872340424,1.0531499145913523
analyze|instantiate|rewrite|rewrite,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,0.7370387438844695,0.0199468085106383,0.4998365021903955
compute|compute|compute|derive-intermediate,4,16,1,0.1702127659574468,0.03125,0.1389627659574468,5.446808336340431,1.484784193841595,0.06901988057134781,0.16708432627000486,0.1389627659574468,1.484784193841595
apply-formula|compute|rewrite|conclude,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
apply-formula|rewrite|instantiate,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
analyze|apply-formula|isolate|isolate,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,0.0475290045023478,0.1595744680851064,2.539470272160552
isolate|simplify,2,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
rewrite|apply-formula,2,26,11,0.2765957446808511,0.34375,-0.06715425531914893,0.8046421640035167,-0.32398311251159023,0.5045702891029539,0.6079844699776583,0.06715425531914893,0.32398311251159023
rewrite|apply-formula|rewrite|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
compute|isolate|conclude,3,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
analyze|apply-formula|rewrite|conclude,4,10,3,0.10638297872340426,0.09375,0.012632978723404256,1.1347517609456266,0.04625101765075569,1.0,1.0,0.012632978723404256,0.04625101765075569
isolate|compute,2,18,0,0.19148936170212766,0.0,0.19148936170212766,191489361.70212764,2.754867261147426,0.00633296681821717,0.03257824276679025,0.19148936170212766,2.754867261147426
compute|isolate,2,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
compute|compute|compute|conclude,4,38,20,0.40425531914893614,0.625,-0.22074468085106386,0.6468085096034042,-0.8782786386947637,0.04003188425365211,0.12032055098710044,0.22074468085106386,0.8782786386947637
analyze|rewrite|instantiate,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
apply-formula|instantiate|compute,3,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
apply-formula|simplify|rewrite,3,3,3,0.031914893617021274,0.09375,-0.061835106382978726,0.34042552828368794,-1.1319487089357014,0.17093363205681913,0.34222033274963126,0.061835106382978726,1.1319487089357014
derive-intermediate|rewrite|simplify,3,7,1,0.07446808510638298,0.03125,0.043218085106382975,2.3829786471489385,0.5877866649021191,0.6784404011203815,0.7593422899569123,0.043218085106382975,0.5877866649021191
analyze|apply-formula|rewrite|isolate,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,0.15846857274122345,0.10638297872340426,2.089010992695987
compute|derive-intermediate|rewrite,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
derive-intermediate|derive-intermediate|compute|simplify,4,9,0,0.09574468085106383,0.0,0.09574468085106383,95744680.85106382,1.9771626925594177,0.11022249039765478,0.24570430151143877,0.09574468085106383,1.9771626925594177
instantiate|rewrite|rewrite|compute,4,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
apply-formula|apply-formula|compute|compute,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
analyze|compute|apply-formula|rewrite,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
rewrite|compute|apply-formula|conclude,4,10,12,0.10638297872340426,0.375,-0.26861702127659576,0.2836879425059102,-1.5906800353635435,0.0019761753918103374,0.012737998007452175,0.26861702127659576,1.5906800353635435
derive-intermediate|compute|simplify|conclude,4,24,0,0.2553191489361702,0.0,0.2553191489361702,255319148.9361702,3.1174476776280953,0.0004920725508965711,0.004178711344915325,0.2553191489361702,3.1174476776280953
simplify|conclude,2,51,7,0.5425531914893617,0.21875,0.32380319148936165,2.4802431497559705,1.3925963011971678,0.0018778331124445838,0.01240297179207225,0.32380319148936165,1.3925963011971678
analyze|simplify|simplify|simplify,4,12,0,0.1276595744680851,0.0,0.1276595744680851,127659574.4680851,2.287317620863257,0.03587186442079261,0.11504035505512093,0.1276595744680851,2.287317620863257
derive-intermediate|rewrite|rewrite|conclude,4,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
apply-formula|simplify|isolate|conclude,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,0.0475290045023478,0.1595744680851064,2.539470272160552
simplify|compute|compute|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
isolate|compute|conclude,3,18,0,0.19148936170212766,0.0,0.19148936170212766,191489361.70212764,2.754867261147426,0.00633296681821717,0.03257824276679025,0.19148936170212766,2.754867261147426
apply-formula|rewrite|rewrite|rewrite,4,6,1,0.06382978723404255,0.03125,0.03257978723404255,2.0425531261276615,0.43332206261113065,0.6775371438201578,0.7593422899569123,0.03257978723404255,0.43332206261113065
compute|apply-formula,2,16,15,0.1702127659574468,0.46875,-0.29853723404255317,0.36312056660122927,-1.4383773868775602,0.0015648278791815305,0.011015564675817354,0.29853723404255317,1.4383773868775602
rewrite|apply-formula|compute|conclude,4,16,9,0.1702127659574468,0.28125,-0.1110372340425532,0.6052009434746519,-0.6540296213382095,0.2021603075953415,0.3433516335349451,0.1110372340425532,0.6540296213382095
compute|derive-intermediate|compute|simplify,4,24,0,0.2553191489361702,0.0,0.2553191489361702,255319148.9361702,3.1174476776280953,0.0004920725508965711,0.004178711344915325,0.2553191489361702,3.1174476776280953
simplify|isolate,2,21,0,0.22340425531914893,0.0,0.22340425531914893,223404255.3191489,2.945154798810463,0.001770736158382049,0.011841798059179953,0.22340425531914893,2.945154798810463
apply-formula|compute|isolate|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
analyze|rewrite|instantiate|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
apply-formula|rewrite|rewrite,3,17,3,0.18085106382978725,0.09375,0.08710106382978725,1.9290779936075653,0.6435502394205731,0.40027387505278994,0.5003423438159874,0.08710106382978725,0.6435502394205731
isolate|compute|isolate,3,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
compute|compute|simplify|conclude,4,30,4,0.3191489361702128,0.125,0.19414893617021278,2.5531914689361703,1.09688815030997,0.038321096667500006,0.11582930348651131,0.19414893617021278,1.09688815030997
instantiate|apply-formula|rewrite,3,10,4,0.10638297872340426,0.125,-0.018617021276595744,0.8510638229787235,-0.23954958670131968,0.7515049857282363,0.8238835396815705,0.018617021276595744,0.23954958670131968
analyze|rewrite|isolate|conclude,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
analyze|apply-formula|rewrite|apply-formula,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,0.0475290045023478,0.1595744680851064,2.539470272160552
compute|rewrite|simplify,3,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
instantiate|rewrite|compute|simplify,4,2,7,0.02127659574468085,0.21875,-0.19747340425531915,0.09726443724533218,-2.3871424810221087,0.0009552110106906044,0.007197716770696808,0.19747340425531915,2.3871424810221087
rewrite|rewrite|derive-intermediate|conclude,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,0.7370387438844695,0.0199468085106383,0.4998365021903955
derive-intermediate|compute|simplify,3,24,0,0.2553191489361702,0.0,0.2553191489361702,255319148.9361702,3.1174476776280953,0.0004920725508965711,0.004178711344915325,0.2553191489361702,3.1174476776280953
compute|compute|compute|apply-formula,4,3,14,0.031914893617021274,0.4375,-0.40558510638297873,0.07294832810073816,-3.0199539211283573,1.4228664942179933e-07,2.8193836089134313e-06,0.40558510638297873,3.0199539211283573
compute|apply-formula|rewrite|compute,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
compute|rewrite|compute,3,10,21,0.10638297872340426,0.65625,-0.5498670212765957,0.16210739590292855,-2.711082176964063,4.4343958081185674e-09,1.248632503864965e-07,0.5498670212765957,2.711082176964063
instantiate|rewrite|compute|compute,4,11,22,0.11702127659574468,0.6875,-0.5704787234042553,0.17021276570986463,-2.744639648534502,1.998295179731658e-09,5.9393773397579835e-08,0.5704787234042553,2.744639648534502
simplify|simplify|compute|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
derive-intermediate|compute|compute,3,14,0,0.14893617021276595,0.0,0.14893617021276595,148936170.21276593,2.4602787348976483,0.02013396695139321,0.07428739530341633,0.14893617021276595,2.4602787348976483
derive-intermediate|compute|rewrite|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
apply-formula|apply-formula|rewrite|rewrite,4,6,2,0.06382978723404255,0.0625,0.0013297872340425482,1.0212765794042555,-0.10976442337308136,1.0,1.0,0.0013297872340425482,0.10976442337308136
compute|simplify|conclude,3,33,4,0.35106382978723405,0.125,0.22606382978723405,2.8085106158297877,1.2383349545168794,0.014671847484820226,0.058143988180583854,0.22606382978723405,1.2383349545168794
analyze|simplify|simplify,3,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
analyze|rewrite|isolate|isolate,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
analyze|rewrite|rewrite,3,19,2,0.20212765957446807,0.0625,0.13962765957446807,3.234042501446809,1.147717761053933,0.0977514043508132,0.23346875592716546,0.13962765957446807,1.147717761053933
apply-formula|rewrite|instantiate|apply-formula,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
simplify|simplify|isolate|simplify,4,12,0,0.1276595744680851,0.0,0.1276595744680851,127659574.4680851,2.287317620863257,0.03587186442079261,0.11504035505512093,0.1276595744680851,2.287317620863257
analyze|apply-formula|compute|simplify,4,6,2,0.06382978723404255,0.0625,0.0013297872340425482,1.0212765794042555,-0.10976442337308136,1.0,1.0,0.0013297872340425482,0.10976442337308136
compute|compute|apply-formula,3,4,14,0.0425531914893617,0.4375,-0.3949468085106383,0.09726443746765089,-2.757650371271856,5.420470434747996e-07,9.666505608633925e-06,0.3949468085106383,2.757650371271856
simplify|compute|simplify|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
apply-formula|isolate|compute|simplify,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
isolate|compute|compute|conclude,4,9,0,0.09574468085106383,0.0,0.09574468085106383,95744680.85106382,1.9771626925594177,0.11022249039765478,0.24570430151143877,0.09574468085106383,1.9771626925594177
isolate|simplify|conclude,3,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
derive-intermediate|derive-intermediate|conclude,3,9,3,0.09574468085106383,0.09375,0.001994680851063829,1.0212765848510639,-0.06559728248581335,1.0,1.0,0.001994680851063829,0.06559728248581335
analyze|derive-intermediate,2,4,1,0.0425531914893617,0.03125,0.011303191489361701,1.3617020840851077,0.04324998379381674,1.0,1.0,0.011303191489361701,0.04324998379381674
rewrite|simplify|isolate|compute,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
simplify|simplify|isolate|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
analyze|apply-formula|compute|compute,4,21,2,0.22340425531914893,0.0625,0.16090425531914893,3.5744680279148944,1.272203480654037,0.06118032103181646,0.15846857274122345,0.16090425531914893,1.272203480654037
apply-formula|isolate|compute|compute,4,9,0,0.09574468085106383,0.0,0.09574468085106383,95744680.85106382,1.9771626925594177,0.11022249039765478,0.24570430151143877,0.09574468085106383,1.9771626925594177
compute|simplify|isolate,3,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
simplify|apply-formula,2,3,2,0.031914893617021274,0.0625,-0.030585106382978726,0.5106382897021278,-0.7621400520468966,0.6004300502021414,0.70445192293453,0.030585106382978726,0.7621400520468966
rewrite|apply-formula|simplify|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
simplify|compute|conclude,3,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
compute|compute|rewrite|conclude,4,10,0,0.10638297872340426,0.0,0.10638297872340426,106382978.72340424,2.089010992695987,0.06386747850092758,0.15846857274122345,0.10638297872340426,2.089010992695987
instantiate|rewrite|apply-formula|conclude,4,4,9,0.0425531914893617,0.28125,-0.2386968085106383,0.15130023586866298,-2.0955638313859883,0.0005550499631085372,0.004568488157893345,0.2386968085106383,2.0955638313859883
analyze|simplify|isolate|conclude,4,12,0,0.1276595744680851,0.0,0.1276595744680851,127659574.4680851,2.287317620863257,0.03587186442079261,0.11504035505512093,0.1276595744680851,2.287317620863257
isolate|compute|isolate|compute,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
isolate|simplify|isolate,3,12,0,0.1276595744680851,0.0,0.1276595744680851,127659574.4680851,2.287317620863257,0.03587186442079261,0.11504035505512093,0.1276595744680851,2.287317620863257
rewrite|apply-formula|conclude,3,14,9,0.14893617021276595,0.28125,-0.13231382978723405,0.5295508255403204,-0.8083999124543707,0.11393542381274133,0.25084548041076793,0.13231382978723405,0.8083999124543707
instantiate|apply-formula|compute|compute,4,8,2,0.0851063829787234,0.0625,0.022606382978723402,1.3617021058723409,0.1813577012976481,1.0,1.0,0.022606382978723402,0.1813577012976481
simplify|isolate|isolate|conclude,4,14,0,0.14893617021276595,0.0,0.14893617021276595,148936170.21276593,2.4602787348976483,0.02013396695139321,0.07428739530341633,0.14893617021276595,2.4602787348976483
compute|apply-formula|compute|compute,4,7,1,0.07446808510638298,0.03125,0.043218085106382975,2.3829786471489385,0.5877866649021191,0.6784404011203815,0.7593422899569123,0.043218085106382975,0.5877866649021191
apply-formula|rewrite|isolate|conclude,4,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
isolate|isolate|compute|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
instantiate|rewrite|rewrite|rewrite,4,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
derive-intermediate|rewrite|rewrite,3,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
simplify|simplify|simplify|conclude,4,12,0,0.1276595744680851,0.0,0.1276595744680851,127659574.4680851,2.287317620863257,0.03587186442079261,0.11504035505512093,0.1276595744680851,2.287317620863257
analyze|isolate,2,13,0,0.13829787234042554,0.0,0.13829787234042554,138297872.34042552,2.3764739350932036,0.03763002268158161,0.11504035505512093,0.13829787234042554,2.3764739350932036
apply-formula|instantiate|apply-formula|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
compute|compute|apply-formula|conclude,4,4,13,0.0425531914893617,0.40625,-0.3636968085106383,0.10474631725443787,-2.633547673804289,2.4356489100416425e-06,3.832565196683173e-05,0.3636968085106383,2.633547673804289
apply-formula|compute|simplify|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
derive-intermediate|rewrite|simplify|conclude,4,7,1,0.07446808510638298,0.03125,0.043218085106382975,2.3829786471489385,0.5877866649021191,0.6784404011203815,0.7593422899569123,0.043218085106382975,0.5877866649021191
analyze|rewrite|simplify|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
apply-formula|derive-intermediate|rewrite|rewrite,4,5,1,0.05319148936170213,0.03125,0.021941489361702128,1.7021276051063847,0.2550319046810385,1.0,1.0,0.021941489361702128,0.2550319046810385
analyze|apply-formula|simplify|simplify,4,16,1,0.1702127659574468,0.03125,0.1389627659574468,5.446808336340431,1.484784193841595,0.06901988057134781,0.16708432627000486,0.1389627659574468,1.484784193841595
apply-formula|isolate|simplify|simplify,4,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,0.15846857274122345,0.11702127659574468,2.191887673408032
isolate|compute|simplify|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,0.4273030652811541,0.06382978723404255,1.5631868947833447
rewrite|rewrite|apply-formula,3,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
instantiate|compute|compute|conclude,4,10,19,0.10638297872340426,0.59375,-0.48736702127659576,0.17917133228502388,-2.453101057324968,1.2175619673259503e-07,2.8193836089134313e-06,0.48736702127659576,2.453101057324968
analyze|apply-formula|simplify|compute,4,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
apply-formula|simplify,2,30,4,0.3191489361702128,0.125,0.19414893617021278,2.5531914689361703,1.09688815030997,0.038321096667500006,0.11582930348651131,0.19414893617021278,1.09688815030997
apply-formula|isolate|simplify|compute,4,9,0,0.09574468085106383,0.0,0.09574468085106383,95744680.85106382,1.9771626925594177,0.11022249039765478,0.24570430151143877,0.09574468085106383,1.9771626925594177
apply-formula|rewrite|compute|conclude,4,25,0,0.26595744680851063,0.0,0.26595744680851063,265957446.80851063,3.171738969489271,0.0004889917443809418,0.004178711344915325,0.26595744680851063,3.171738969489271
rewrite|isolate|compute,3,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,0.15846857274122345,0.11702127659574468,2.191887673408032
compute|simplify|isolate|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
compute|apply-formula|conclude,3,11,13,0.11702127659574468,0.40625,-0.2892287234042553,0.2880523724497041,-1.614774816362288,0.0010951827663867662,0.008026339452286573,0.2892287234042553,1.614774816362288
analyze|apply-formula|simplify,3,26,3,0.2765957446808511,0.09375,0.18284574468085107,2.9503545784586294,1.1819382825744031,0.049770906066685154,0.1455051078998719,0.18284574468085107,1.1819382825744031
apply-formula|compute,2,37,17,0.39361702127659576,0.53125,-0.13763297872340424,0.740926156302437,-0.5488048718312071,0.21583780517905027,0.3654216005404807,0.13763297872340424,0.5488048718312071
analyze|compute|rewrite|compute,4,6,21,0.06382978723404255,0.65625,-0.5924202127659575,0.09726443754175712,-3.2369062748767052,4.6558357721748443e-11,2.4908721381135415e-09,0.5924202127659575,3.2369062748767052
rewrite|instantiate,2,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,0.34222033274963126,0.07446808510638298,1.717651497074333
compute|derive-intermediate|compute|rewrite,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
analyze|apply-formula|compute,3,29,2,0.30851063829787234,0.0625,0.24601063829787234,4.936170133787235,1.7037760724437787,0.004213103588467389,0.024769345272857724,0.24601063829787234,1.7037760724437787
analyze|rewrite|simplify|isolate,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,0.34222033274963126,0.0851063829787234,1.8543090194540743
instantiate|apply-formula|derive-intermediate|rewrite,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,0.7370387438844695,0.0199468085106383,0.4998365021903955
isolate|compute|simplify|isolate,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
apply-formula|derive-intermediate|rewrite,3,7,3,0.07446808510638298,0.09375,-0.019281914893617025,0.7943262326619386,-0.3251084779708978,0.713417269391139,0.7902240975657544,0.019281914893617025,0.3251084779708978
apply-formula|compute|conclude,3,24,13,0.2553191489361702,0.40625,-0.1509308510638298,0.6284779035266271,-0.6892148121422242,0.11957154748517367,0.262175319281016,0.1509308510638298,0.6892148121422242
simplify|isolate|conclude,3,20,0,0.2127659574468085,0.0,0.2127659574468085,212765957.4468085,2.8840130306544856,0.0019306216410910505,0.012596128999801367,0.2127659574468085,2.8840130306544856
analyze|compute|compute|apply-formula,4,3,14,0.031914893617021274,0.4375,-0.40558510638297873,0.07294832810073816,-3.0199539211283573,1.4228664942179933e-07,2.8193836089134313e-06,0.40558510638297873,3.0199539211283573
rewrite|derive-intermediate,2,6,3,0.06382978723404255,0.09375,-0.029920212765957452,0.6808510565673759,-0.4795730802618862,0.6916765105173635,0.7709311106808113,0.029920212765957452,0.4795730802618862
analyze|apply-formula,2,60,7,0.6382978723404256,0.21875,0.41954787234042556,2.9179331173599654,1.7854594726215973,6.54893405007505e-05,0.0007454637695298196,0.41954787234042556,1.7854594726215973
derive-intermediate|compute|rewrite,3,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,0.4273030652811541,0.05319148936170213,1.3848967368532525
isolate|isolate|simplify|conclude,4,11,0,0.11702127659574468,0.0,0.11702127659574468,117021276.59574467,2.191887673408032,0.06427603791559904,0.15846857274122345,0.11702127659574468,2.191887673408032
analyze|instantiate|simplify,3,3,2,0.031914893617021274,0.0625,-0.030585106382978726,0.5106382897021278,-0.7621400520468966,0.6004300502021414,0.70445192293453,0.030585106382978726,0.7621400520468966
analyze|rewrite|compute|simplify,4,2,5,0.02127659574468085,0.15625,-0.13497340425531915,0.1361702118944681,-2.001480000210124,0.011473977901952164,0.0475290045023478,0.13497340425531915,2.001480000210124
apply-formula|isolate|simplify,3,16,0,0.1702127659574468,0.0,0.1702127659574468,170212765.95744678,2.6146490260138093,0.011296144407113854,0.0475290045023478,0.1702127659574468,2.6146490260138093
instantiate|rewrite|simplify,3,4,3,0.0425531914893617,0.09375,-0.0511968085106383,0.45390070437825064,-0.8696451590792004,0.3689436577985885,0.46334473455926023,0.0511968085106383,0.8696451590792004
