motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,antecedent,consequent,antecedent_len,consequent_len,success_confidence,failure_confidence,success_rule_lift,failure_rule_lift,confidence_difference,q_value,abs_support_difference,abs_log_odds_ratio
apply-formula => apply-formula|compute,3,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,apply-formula,apply-formula|compute,1,2,0.22727272727272727,0.0,0.4272727264694546,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
apply-formula => simplify|conclude,3,31,3,0.32978723404255317,0.09375,0.23603723404255317,3.5177304589314424,1.4305749347833474,0.010475789697409182,apply-formula,simplify|conclude,1,2,0.4696969696969697,0.13043478260869565,0.7612330186199872,0.521739128347826,0.33926218708827405,0.02775544280653773,0.23603723404255317,1.4305749347833474
apply-formula => rewrite|compute,3,35,2,0.3723404255319149,0.0625,0.3098404255319149,5.957446713191491,1.984992335668997,0.000598315175486095,apply-formula,rewrite|compute,1,2,0.5303030303030303,0.08695652173913043,1.1868686842123617,0.12098298659916167,0.44334650856389984,0.0024602720015988225,0.3098404255319149,1.984992335668997
apply-formula => compute|compute|compute,4,12,1,0.1276595744680851,0.03125,0.0964095744680851,4.085106252255323,1.1574527886910433,0.18145914696242954,apply-formula,compute|compute|compute,1,3,0.18181818181818182,0.043478260869565216,0.4272727262686363,0.0556521738418087,0.1383399209486166,0.29703822146079234,0.0964095744680851,1.1574527886910433
apply-formula => apply-formula|compute|conclude,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,apply-formula,apply-formula|compute|conclude,1,3,0.22727272727272727,0.0,0.43599257801332775,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
apply-formula => rewrite|compute|conclude,4,35,0,0.3723404255319149,0.0,0.3723404255319149,372340425.53191483,3.657943653825423,5.849404547492396e-06,apply-formula,rewrite|compute|conclude,1,3,0.5303030303030303,0.0,1.1868686842123617,0.0,0.5303030303030303,3.666577972452551e-05,0.3723404255319149,3.657943653825423
apply-formula => instantiate,2,11,1,0.11702127659574468,0.03125,0.08577127659574468,3.7446807312340464,1.0620228412358177,0.29311025314035233,apply-formula,instantiate,1,1,0.16666666666666666,0.043478260869565216,0.6266666643104,0.04797601194106395,0.12318840579710144,0.43292721297166986,0.08577127659574468,1.0620228412358177
apply-formula => apply-formula|rewrite,3,14,4,0.14893617021276595,0.125,0.02393617021276595,1.1914893521702128,0.1317181555003419,1.0,apply-formula,apply-formula|rewrite,1,2,0.21212121212121213,0.17391304347826086,0.4531680431090032,0.6956521711304346,0.03820816864295126,1.0,0.02393617021276595,0.1317181555003419
apply-formula => apply-formula|rewrite|conclude,4,14,4,0.14893617021276595,0.125,0.02393617021276595,1.1914893521702128,0.1317181555003419,1.0,apply-formula,apply-formula|rewrite|conclude,1,3,0.21212121212121213,0.17391304347826086,0.4531680431090032,0.9275362269371981,0.03820816864295126,1.0,0.02393617021276595,0.1317181555003419
apply-formula => rewrite|compute|compute,4,21,1,0.22340425531914893,0.03125,0.19215425531914893,7.148935941446815,1.8152899666382492,0.013758281698993315,apply-formula,rewrite|compute|compute,1,3,0.3181818181818182,0.043478260869565216,1.1077441038875169,0.06324110662738053,0.27470355731225293,0.03351543503925386,0.19215425531914893,1.8152899666382492
apply-formula => instantiate|conclude,3,11,1,0.11702127659574468,0.03125,0.08577127659574468,3.7446807312340464,1.0620228412358177,0.29311025314035233,apply-formula,instantiate|conclude,1,2,0.16666666666666666,0.043478260869565216,0.6527777752210647,0.05797101441545894,0.12318840579710144,0.43292721297166986,0.08577127659574468,1.0620228412358177
apply-formula => instantiate|compute,3,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,apply-formula,instantiate|compute,1,2,0.12121212121212122,0.0,0.5179063338752817,0.0,0.12121212121212122,0.30454052780006885,0.0851063829787234,1.8543090194540743
apply-formula => instantiate|rewrite,3,4,1,0.0425531914893617,0.03125,0.011303191489361701,1.3617020840851077,0.04324998379381674,1.0,apply-formula,instantiate|rewrite,1,2,0.06060606060606061,0.043478260869565216,0.31649831484549196,0.0515297905991531,0.01712779973649539,1.0,0.011303191489361701,0.04324998379381674
apply-formula => instantiate|apply-formula,3,8,1,0.0851063829787234,0.03125,0.0538563829787234,2.7234041681702155,0.7244441872818603,0.4464191893379934,apply-formula,instantiate|apply-formula,1,2,0.12121212121212122,0.043478260869565216,0.49538866727708086,0.06956521728000001,0.077733860342556,0.5542499114003107,0.0538563829787234,0.7244441872818603
apply-formula => rewrite|apply-formula,3,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,apply-formula,rewrite|apply-formula,1,2,0.22727272727272727,0.0,0.7912457884910835,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
apply-formula => rewrite|apply-formula|conclude,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,apply-formula,rewrite|apply-formula|conclude,1,3,0.22727272727272727,0.0,0.7912457884910835,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
apply-formula => instantiate|compute|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,apply-formula,instantiate|compute|compute,1,3,0.09090909090909091,0.0,0.534090905953125,0.0,0.09090909090909091,0.438663216985863,0.06382978723404255,1.5631868947833447
apply-formula => instantiate|compute|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,apply-formula,instantiate|compute|conclude,1,3,0.12121212121212122,0.0,0.5425685401399025,0.0,0.12121212121212122,0.30454052780006885,0.0851063829787234,1.8543090194540743
apply-formula => instantiate|rewrite|conclude,4,4,1,0.0425531914893617,0.03125,0.011303191489361701,1.3617020840851077,0.04324998379381674,1.0,apply-formula,instantiate|rewrite|conclude,1,3,0.06060606060606061,0.043478260869565216,0.31649831484549196,0.06049149329958083,0.01712779973649539,1.0,0.011303191489361701,0.04324998379381674
apply-formula => compute|simplify,3,8,3,0.0851063829787234,0.09375,-0.008643617021276598,0.9078014087565013,-0.18845095559115668,1.0,apply-formula,compute|simplify,1,2,0.12121212121212122,0.13043478260869565,0.34527088974193726,0.5962732891996451,-0.009222661396574433,1.0,0.008643617021276598,0.18845095559115668
apply-formula => derive-intermediate,2,11,5,0.11702127659574468,0.15625,-0.03922872340425532,0.7489361654195745,-0.37306168405350504,0.5501470844436117,apply-formula,derive-intermediate,1,1,0.16666666666666666,0.21739130434782608,0.4476190464168707,1.3913043389217392,-0.050724637681159424,0.6669235882170198,0.03922872340425532,0.37306168405350504
apply-formula => instantiate|apply-formula|conclude,4,8,1,0.0851063829787234,0.03125,0.0538563829787234,2.7234041681702155,0.7244441872818603,0.4464191893379934,apply-formula,instantiate|apply-formula|conclude,1,3,0.12121212121212122,0.043478260869565216,0.5179063338752817,0.08184143207100948,0.077733860342556,0.5542499114003107,0.0538563829787234,0.7244441872818603
apply-formula => compute|compute|simplify,4,4,2,0.0425531914893617,0.0625,-0.0199468085106383,0.6808510529361704,-0.4998365021903955,0.6433590530729856,apply-formula,compute|compute|simplify,1,3,0.06060606060606061,0.08695652173913043,0.18377321547403275,0.3975155261330967,-0.026350461133069825,0.7549921307751475,0.0199468085106383,0.4998365021903955
apply-formula => compute|rewrite,3,10,2,0.10638297872340426,0.0625,0.043882978723404256,1.702127632340426,0.4160596745395605,0.7290282227326512,apply-formula,compute|rewrite,1,2,0.15151515151515152,0.08695652173913043,0.8377896566865891,0.1325051757815242,0.06455862977602109,0.8110833473692266,0.043882978723404256,0.4160596745395605
apply-formula => derive-intermediate|conclude,3,10,4,0.10638297872340426,0.125,-0.018617021276595744,0.8510638229787235,-0.23954958670131968,0.7515049857282363,apply-formula,derive-intermediate|conclude,1,2,0.15151515151515152,0.17391304347826086,0.4188948295014155,1.3913043366956521,-0.022397891963109345,0.8306958336866956,0.018617021276595744,0.23954958670131968
apply-formula => apply-formula|rewrite|compute,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,apply-formula,apply-formula|rewrite|compute,1,3,0.09090909090909091,0.0,0.24415584350011132,0.0,0.09090909090909091,0.438663216985863,0.06382978723404255,1.5631868947833447
apply-formula => apply-formula|simplify,3,7,2,0.07446808510638298,0.0625,0.011968085106382975,1.1914893426382982,0.04470017891790699,1.0,apply-formula,apply-formula|simplify,1,2,0.10606060606060606,0.08695652173913043,0.3216031270795573,0.46376811346859903,0.01910408432147563,1.0,0.011968085106382975,0.04470017891790699
apply-formula => compute|simplify|conclude,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,apply-formula,compute|simplify|conclude,1,3,0.12121212121212122,0.0,0.34527088974193726,0.0,0.12121212121212122,0.30454052780006885,0.0851063829787234,1.8543090194540743
analyze|apply-formula => conclude,3,65,19,0.6914893617021277,0.59375,0.09773936170212771,1.1646136598526553,0.42993509917011474,0.38575070420568147,analyze|apply-formula,conclude,2,1,0.9848484848484849,0.8636363636363636,1.0062582334909707,1.0629370616288327,0.12121212121212122,0.49216545005071655,0.09773936170212771,0.42993509917011474
analyze|apply-formula => compute,3,50,16,0.5319148936170213,0.5,0.03191489361702127,1.063829785106383,0.1264841471091197,0.8385770278519106,analyze|apply-formula,compute,2,1,0.7575757575757576,0.7272727272727273,0.91297591187566,0.8951048940032276,0.030303030303030276,0.9190375102684052,0.03191489361702127,0.1264841471091197
analyze|apply-formula => compute|conclude,4,49,13,0.5212765957446809,0.40625,0.11502659574468088,1.2831423863668638,0.4519851237430572,0.30875894142964844,analyze|apply-formula,compute|conclude,2,2,0.7424242424242424,0.5909090909090909,0.9182615618626606,0.9454545439418183,0.1515151515151515,0.438663216985863,0.11502659574468088,0.4519851237430572
analyze|apply-formula => apply-formula,3,24,4,0.2553191489361702,0.125,0.1303191489361702,2.042553175148936,0.7888870982307891,0.14666501603359422,analyze|apply-formula,apply-formula,2,1,0.36363636363636365,0.18181818181818182,0.5179063353505301,0.25296442652551987,0.18181818181818182,0.25212648241226565,0.1303191489361702,0.7888870982307891
analyze|apply-formula => rewrite,3,44,8,0.46808510638297873,0.25,0.21808510638297873,1.8723404180425531,0.932122806945291,0.03786467938353405,analyze|apply-formula,rewrite,2,1,0.6666666666666666,0.36363636363636365,1.0621468909631333,0.4012539180525349,0.303030303030303,0.0813338140538689,0.21808510638297873,0.932122806945291
analyze|apply-formula => apply-formula|conclude,4,24,4,0.2553191489361702,0.125,0.1303191489361702,2.042553175148936,0.7888870982307891,0.14666501603359422,analyze|apply-formula,apply-formula|conclude,2,2,0.36363636363636365,0.18181818181818182,0.525874125113631,0.30622009517804083,0.18181818181818182,0.25212648241226565,0.1303191489361702,0.7888870982307891
analyze|apply-formula => rewrite|conclude,4,44,6,0.46808510638297873,0.1875,0.28058510638297873,2.4964538873947992,1.2788584089814656,0.006186079313378121,analyze|apply-formula,rewrite|conclude,2,2,0.6666666666666666,0.2727272727272727,1.0621468909631333,0.3490909086440727,0.3939393939393939,0.017636903443730777,0.28058510638297873,1.2788584089814656
analyze|apply-formula => compute|compute,4,27,2,0.2872340425531915,0.0625,0.22473404255319152,4.59574460731915,1.6034943585332524,0.007674847646815283,analyze|apply-formula,compute|compute,2,2,0.4090909090909091,0.09090909090909091,0.6630094033141823,0.11188811175040345,0.31818181818181823,0.02098336005565455,0.22473404255319152,1.6034943585332524
analyze|apply-formula => simplify,3,31,6,0.32978723404255317,0.1875,0.14228723404255317,1.7588652388463357,0.7042901960235266,0.17746388619711367,analyze|apply-formula,simplify,2,1,0.4696969696969697,0.2727272727272727,0.7612330186199872,0.7933884274440269,0.19696969696969702,0.29236037661960396,0.14228723404255317,0.7042901960235266
analyze|apply-formula => apply-formula|compute,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,analyze|apply-formula,apply-formula|compute,2,2,0.22727272727272727,0.0,0.4272727264694546,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
analyze|apply-formula => simplify|conclude,4,31,3,0.32978723404255317,0.09375,0.23603723404255317,3.5177304589314424,1.4305749347833474,0.010475789697409182,analyze|apply-formula,simplify|conclude,2,2,0.4696969696969697,0.13636363636363635,0.7612330186199872,0.5454545432727271,0.33333333333333337,0.02775544280653773,0.23603723404255317,1.4305749347833474
analyze|apply-formula => rewrite|compute,4,35,2,0.3723404255319149,0.0625,0.3098404255319149,5.957446713191491,1.984992335668997,0.000598315175486095,analyze|apply-formula,rewrite|compute,2,2,0.5303030303030303,0.09090909090909091,1.1868686842123617,0.12648221326275993,0.43939393939393934,0.0024602720015988225,0.3098404255319149,1.984992335668997
analyze|apply-formula => instantiate,3,11,1,0.11702127659574468,0.03125,0.08577127659574468,3.7446807312340464,1.0620228412358177,0.29311025314035233,analyze|apply-formula,instantiate,2,1,0.16666666666666666,0.045454545454545456,0.6266666643104,0.050156739756566864,0.1212121212121212,0.43292721297166986,0.08577127659574468,1.0620228412358177
analyze|apply-formula => apply-formula|rewrite,4,14,4,0.14893617021276595,0.125,0.02393617021276595,1.1914893521702128,0.1317181555003419,1.0,analyze|apply-formula,apply-formula|rewrite,2,2,0.21212121212121213,0.18181818181818182,0.4531680431090032,0.7272727243636363,0.030303030303030304,1.0,0.02393617021276595,0.1317181555003419
analyze|apply-formula => instantiate|conclude,4,11,1,0.11702127659574468,0.03125,0.08577127659574468,3.7446807312340464,1.0620228412358177,0.29311025314035233,analyze|apply-formula,instantiate|conclude,2,2,0.16666666666666666,0.045454545454545456,0.6527777752210647,0.06060606052525253,0.1212121212121212,0.43292721297166986,0.08577127659574468,1.0620228412358177
analyze|apply-formula => instantiate|compute,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,analyze|apply-formula,instantiate|compute,2,2,0.12121212121212122,0.0,0.5179063338752817,0.0,0.12121212121212122,0.30454052780006885,0.0851063829787234,1.8543090194540743
analyze|apply-formula => instantiate|rewrite,4,4,1,0.0425531914893617,0.03125,0.011303191489361701,1.3617020840851077,0.04324998379381674,1.0,analyze|apply-formula,instantiate|rewrite,2,2,0.06060606060606061,0.045454545454545456,0.31649831484549196,0.05387205380820551,0.015151515151515152,1.0,0.011303191489361701,0.04324998379381674
analyze|apply-formula => instantiate|apply-formula,4,8,1,0.0851063829787234,0.03125,0.0538563829787234,2.7234041681702155,0.7244441872818603,0.4464191893379934,analyze|apply-formula,instantiate|apply-formula,2,2,0.12121212121212122,0.045454545454545456,0.49538866727708086,0.0727272726109091,0.07575757575757576,0.5542499114003107,0.0538563829787234,0.7244441872818603
analyze|apply-formula => rewrite|apply-formula,4,15,0,0.1595744680851064,0.0,0.1595744680851064,159574468.08510637,2.539470272160552,0.011637943158518807,analyze|apply-formula,rewrite|apply-formula,2,2,0.22727272727272727,0.0,0.7912457884910835,0.0,0.22727272727272727,0.029180013577944714,0.1595744680851064,2.539470272160552
analyze|apply-formula => compute|simplify,4,8,3,0.0851063829787234,0.09375,-0.008643617021276598,0.9078014087565013,-0.18845095559115668,1.0,analyze|apply-formula,compute|simplify,2,2,0.12121212121212122,0.13636363636363635,0.34527088974193726,0.6233766205269017,-0.015151515151515138,1.0,0.008643617021276598,0.18845095559115668
analyze|apply-formula => derive-intermediate,3,11,4,0.11702127659574468,0.125,-0.007978723404255317,0.9361702052765958,-0.13667290598927456,1.0,analyze|apply-formula,derive-intermediate,2,1,0.16666666666666666,0.18181818181818182,0.4476190464168707,1.163636356189091,-0.015151515151515166,1.0,0.007978723404255317,0.13667290598927456
analyze|apply-formula => compute|rewrite,4,10,2,0.10638297872340426,0.0625,0.043882978723404256,1.702127632340426,0.4160596745395605,0.7290282227326512,analyze|apply-formula,compute|rewrite,2,2,0.15151515151515152,0.09090909090909091,0.8377896566865891,0.13852813831704805,0.06060606060606061,0.8110833473692266,0.043882978723404256,0.4160596745395605
analyze|apply-formula => derive-intermediate|conclude,4,10,4,0.10638297872340426,0.125,-0.018617021276595744,0.8510638229787235,-0.23954958670131968,0.7515049857282363,analyze|apply-formula,derive-intermediate|conclude,2,2,0.15151515151515152,0.18181818181818182,0.4188948295014155,1.4545454429090912,-0.030303030303030304,0.8306958336866956,0.018617021276595744,0.23954958670131968
analyze|apply-formula => apply-formula|simplify,4,7,2,0.07446808510638298,0.0625,0.011968085106382975,1.1914893426382982,0.04470017891790699,1.0,analyze|apply-formula,apply-formula|simplify,2,2,0.10606060606060606,0.09090909090909091,0.3216031270795573,0.4848484822626263,0.015151515151515152,1.0,0.011968085106382975,0.04470017891790699
rewrite => conclude,2,59,25,0.6276595744680851,0.78125,-0.15359042553191493,0.8034042542907914,-0.7073318155519017,0.1320531144989045,rewrite,conclude,1,1,1.0,0.8620689655172413,1.0217391293908318,1.0610079562538257,0.13793103448275867,0.23244966045355106,0.15359042553191493,0.7073318155519017
rewrite => compute,2,42,23,0.44680851063829785,0.71875,-0.27194148936170215,0.6216466226318627,-1.117017716210825,0.0084797774210837,rewrite,compute,1,1,0.711864406779661,0.7931034482758621,0.8578878738031626,0.9761273197535197,-0.08123904149620109,0.02294002944440538,0.27194148936170215,1.117017716210825
rewrite => compute|conclude,3,42,19,0.44680851063829785,0.59375,-0.14694148936170215,0.7525195955971002,-0.5790338737925242,0.15935949568415916,rewrite,compute|conclude,1,2,0.711864406779661,0.6551724137931034,0.8804638704542702,1.0482758603917242,0.05669199298655758,0.26944335783440065,0.14694148936170215,0.5790338737925242
rewrite => apply-formula,2,27,15,0.2872340425531915,0.46875,-0.18151595744680848,0.6127659561395745,-0.7765807362016911,0.08191928487111558,rewrite,apply-formula,1,1,0.4576271186440678,0.5172413793103449,0.6517719559284214,0.7196401789088065,-0.059614260666277064,0.15652978596190859,0.18151595744680848,0.7765807362016911
rewrite => apply-formula|conclude,3,27,14,0.2872340425531915,0.4375,-0.15026595744680848,0.6565349529066435,-0.654319510548208,0.13069598332730128,rewrite,apply-formula|conclude,1,2,0.4576271186440678,0.4827586206896552,0.6617992167743576,0.8130671492658326,-0.025131502045587395,0.2308513245025184,0.15026595744680848,0.654319510548208
rewrite => rewrite|conclude,3,29,5,0.30851063829787234,0.15625,0.15226063829787234,1.9744680724697874,0.8117780331386683,0.11040760919668585,rewrite,rewrite|conclude,1,2,0.4915254237288136,0.1724137931034483,0.7831083009643441,0.22068965488993106,0.3191116306253653,0.20123940115991676,0.15226063829787234,0.8117780331386683
rewrite => compute|compute,3,27,22,0.2872340425531915,0.6875,-0.4002659574468085,0.4177949703787586,-1.6600816452528553,0.00011150838933888328,rewrite,compute|compute,1,2,0.4576271186440678,0.7586206896551724,0.7416715359107802,0.9336870015033667,-0.3009935710111046,0.0005564593409726797,0.4002659574468085,1.6600816452528553
rewrite => compute|compute|conclude,4,27,19,0.2872340425531915,0.59375,-0.3065159574468085,0.4837625971695645,-1.2656663733312759,0.0027728570985580264,rewrite,compute|compute|conclude,1,3,0.4576271186440678,0.6551724137931034,0.7546833172210902,1.0482758603917242,-0.19754529514903563,0.009195151926831133,0.3065159574468085,1.2656663733312759
rewrite => simplify,2,21,10,0.22340425531914893,0.3125,-0.08909574468085107,0.7148936147336169,-0.4670924190382772,0.345796939606937,rewrite,simplify,1,1,0.3559322033898305,0.3448275862068966,0.5768556390417179,1.0031347933200343,0.011104617182933929,0.4499737391340902,0.08909574468085107,0.4670924190382772
rewrite => apply-formula|compute,3,21,13,0.22340425531914893,0.40625,-0.18284574468085107,0.5499181655857988,-0.8615076909598566,0.06392423363180608,rewrite,apply-formula|compute,1,2,0.3559322033898305,0.4482758620689655,0.6691525411148747,0.8438133858355805,-0.09234365867913502,0.12561932885406046,0.18284574468085107,0.8615076909598566
rewrite => simplify|conclude,3,21,7,0.22340425531914893,0.21875,0.0046542553191489255,1.0212765910759878,-0.005457039463058201,1.0,rewrite,simplify|conclude,1,2,0.3559322033898305,0.2413793103448276,0.5768556390417179,0.9655172375172413,0.11455289304500291,1.0,0.0046542553191489255,0.005457039463058201
rewrite => rewrite|compute,3,20,1,0.2127659574468085,0.03125,0.1815159574468085,6.808510420425539,1.7541481984822718,0.014557786168934949,rewrite,rewrite|compute,1,2,0.3389830508474576,0.034482758620689655,0.7586763501987009,0.047976011927253766,0.30450029222676794,0.03507595166138417,0.1815159574468085,1.7541481984822718
rewrite => compute|compute|compute,4,16,22,0.1702127659574468,0.6875,-0.5172872340425532,0.24758220466889397,-2.3218782959287245,1.3253268036353083e-07,rewrite,compute|compute|compute,1,3,0.2711864406779661,0.7586206896551724,0.6372881340955932,0.9710344815156965,-0.4874342489772063,1.4460783223643133e-06,0.5172872340425532,2.3218782959287245
rewrite => apply-formula|compute|conclude,4,21,12,0.22340425531914893,0.375,-0.15159574468085107,0.5957446792624113,-0.7345362292490668,0.10649146089006262,rewrite,apply-formula|compute|conclude,1,3,0.3559322033898305,0.41379310344827586,0.6828087153971438,1.018567636750051,-0.05786090005844535,0.19689428380392873,0.15159574468085107,0.7345362292490668
rewrite => rewrite|compute|conclude,4,20,1,0.2127659574468085,0.03125,0.1815159574468085,6.808510420425539,1.7541481984822718,0.014557786168934949,rewrite,rewrite|compute|conclude,1,3,0.3389830508474576,0.034482758620689655,0.7586763501987009,0.058076224947559464,0.30450029222676794,0.03507595166138417,0.1815159574468085,1.7541481984822718
rewrite => instantiate,2,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,rewrite,instantiate,1,1,0.11864406779661017,0.0,0.4461016932379118,0.0,0.11864406779661017,0.30296888219257284,0.07446808510638298,1.717651497074333
rewrite => apply-formula|rewrite,3,9,2,0.09574468085106383,0.0625,0.03324468085106383,1.5319148691063833,0.30421137440299156,0.7282405140778043,rewrite,apply-formula|rewrite,1,2,0.15254237288135594,0.06896551724137931,0.32588597773214034,0.27586206786206896,0.08357685563997663,0.8110833473692266,0.03324468085106383,0.30421137440299156
rewrite => apply-formula|rewrite|conclude,4,9,2,0.09574468085106383,0.0625,0.03324468085106383,1.5319148691063833,0.30421137440299156,0.7282405140778043,rewrite,apply-formula|rewrite|conclude,1,3,0.15254237288135594,0.06896551724137931,0.32588597773214034,0.36781608999233717,0.08357685563997663,0.8110833473692266,0.03324468085106383,0.30421137440299156
rewrite => rewrite|compute|compute,4,6,1,0.06382978723404255,0.03125,0.03257978723404255,2.0425531261276615,0.43332206261113065,0.6775371438201578,rewrite,rewrite|compute|compute,1,3,0.1016949152542373,0.034482758620689655,0.3540489629858408,0.05015673973895697,0.06721215663354764,0.7925417413088093,0.03257978723404255,0.43332206261113065
rewrite => instantiate|conclude,3,7,0,0.07446808510638298,0.0,0.07446808510638298,74468085.10638297,1.717651497074333,0.1897976265875651,rewrite,instantiate|conclude,1,2,0.11864406779661017,0.0,0.4646892637166902,0.0,0.11864406779661017,0.30296888219257284,0.07446808510638298,1.717651497074333
rewrite => instantiate|compute,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,rewrite,instantiate|compute,1,2,0.1016949152542373,0.0,0.4345146360479059,0.0,0.1016949152542373,0.438663216985863,0.06382978723404255,1.5631868947833447
rewrite => instantiate|apply-formula,3,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,rewrite,instantiate|apply-formula,1,2,0.1016949152542373,0.0,0.4156226954273814,0.0,0.1016949152542373,0.438663216985863,0.06382978723404255,1.5631868947833447
rewrite => rewrite|apply-formula,3,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,rewrite,rewrite|apply-formula,1,2,0.0847457627118644,0.0,0.29504080248820064,0.0,0.0847457627118644,0.438663216985863,0.05319148936170213,1.3848967368532525
rewrite => rewrite|apply-formula|conclude,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,rewrite,rewrite|apply-formula|conclude,1,3,0.0847457627118644,0.0,0.29504080248820064,0.0,0.0847457627118644,0.438663216985863,0.05319148936170213,1.3848967368532525
rewrite => instantiate|compute|compute,4,5,0,0.05319148936170213,0.0,0.05319148936170213,53191489.36170212,1.3848967368532525,0.32819557891129264,rewrite,instantiate|compute|compute,1,3,0.0847457627118644,0.0,0.4978813530071504,0.0,0.0847457627118644,0.438663216985863,0.05319148936170213,1.3848967368532525
rewrite => instantiate|compute|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,rewrite,instantiate|compute|conclude,1,3,0.1016949152542373,0.0,0.4552058091004267,0.0,0.1016949152542373,0.438663216985863,0.06382978723404255,1.5631868947833447
rewrite => compute|simplify,3,3,7,0.031914893617021274,0.21875,-0.18683510638297873,0.14589665586799824,-2.039800572163992,0.0025944993573807176,rewrite,compute|simplify,1,2,0.05084745762711865,0.2413793103448276,0.14483821222225335,1.103448270817734,-0.19053185271770895,0.008773504405879533,0.18683510638297873,2.039800572163992
rewrite => derive-intermediate,2,6,3,0.06382978723404255,0.09375,-0.029920212765957452,0.6808510565673759,-0.4795730802618862,0.6916765105173635,rewrite,derive-intermediate,1,1,0.1016949152542373,0.10344827586206896,0.2731234859492771,0.66206896128,-0.0017533606078316694,0.7953506183577737,0.029920212765957452,0.4795730802618862
rewrite => instantiate|apply-formula|conclude,4,6,0,0.06382978723404255,0.0,0.06382978723404255,63829787.23404255,1.5631868947833447,0.3362515709969456,rewrite,instantiate|apply-formula|conclude,1,3,0.1016949152542373,0.0,0.4345146360479059,0.0,0.1016949152542373,0.438663216985863,0.06382978723404255,1.5631868947833447
rewrite => compute|compute|simplify,4,2,6,0.02127659574468085,0.1875,-0.16622340425531915,0.11347517669976359,-2.205575356553639,0.0034141435307257747,rewrite,compute|compute|simplify,1,3,0.03389830508474576,0.20689655172413793,0.10278840865496745,0.9458128035580577,-0.17299824663939217,0.01078063709885206,0.16622340425531915,2.205575356553639
rewrite => compute|rewrite,3,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,rewrite,compute|rewrite,1,2,0.13559322033898305,0.0,0.7497507436110492,0.0,0.13559322033898305,0.30454052780006885,0.0851063829787234,1.8543090194540743
rewrite => derive-intermediate|conclude,3,6,3,0.06382978723404255,0.09375,-0.029920212765957452,0.6808510565673759,-0.4795730802618862,0.6916765105173635,rewrite,derive-intermediate|conclude,1,2,0.1016949152542373,0.10344827586206896,0.28115652963145854,0.8275862002758622,-0.0017533606078316694,0.7953506183577737,0.029920212765957452,0.4795730802618862
rewrite => apply-formula|rewrite|compute,4,8,0,0.0851063829787234,0.0,0.0851063829787234,85106382.97872339,1.8543090194540743,0.20085455043623218,rewrite,apply-formula|rewrite|compute,1,3,0.13559322033898305,0.0,0.3641646479323694,0.0,0.13559322033898305,0.30454052780006885,0.0851063829787234,1.8543090194540743
rewrite => apply-formula|simplify,3,7,2,0.07446808510638298,0.0625,0.011968085106382975,1.1914893426382982,0.04470017891790699,1.0,rewrite,apply-formula|simplify,1,2,0.11864406779661017,0.06896551724137931,0.3597594302923861,0.36781608999233717,0.04967855055523086,1.0,0.011968085106382975,0.04470017891790699
rewrite => compute|simplify|conclude,4,3,4,0.031914893617021274,0.125,-0.09308510638297873,0.255319146893617,-1.4177493132877768,0.06856447136480576,rewrite,compute|simplify|conclude,1,3,0.05084745762711865,0.13793103448275862,0.14483821222225335,1.1034482670344827,-0.08708357685563997,0.13298920106230247,0.09308510638297873,1.4177493132877768
