motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
instantiate|rewrite|compute|apply-formula,4,5,13,0.05319148936170213,0.40625,-0.35305851063829785,0.13093289656804732,-2.421765752917067,7.359013763115436e-06,0.00011164930002623934,0.35305851063829785,2.421765752917067
instantiate|compute|apply-formula,3,8,14,0.0851063829787234,0.4375,-0.3523936170212766,0.19452887493530177,-2.0764561677838125,2.8689505989414036e-05,0.0003410863489852557,0.3523936170212766,2.0764561677838125
instantiate|compute|apply-formula|conclude,4,6,13,0.06382978723404255,0.40625,-0.34242021276595747,0.15711947588165678,-2.243475594986975,1.9530665760992306e-05,0.00023747514050297464,0.34242021276595747,2.243475594986975
compute|apply-formula|compute,3,14,15,0.14893617021276595,0.46875,-0.31981382978723405,0.3177304957760756,-1.5927476779937215,0.00048284304018144807,0.004178711344915325,0.31981382978723405,1.5927476779937215
compute|apply-formula,2,16,15,0.1702127659574468,0.46875,-0.29853723404255317,0.36312056660122927,-1.4383773868775602,0.0015648278791815305,0.011015564675817354,0.29853723404255317,1.4383773868775602
rewrite|compute|compute|conclude,4,25,18,0.26595744680851063,0.5625,-0.29654255319148937,0.47281323793012875,-1.2462703830641164,0.004433577762716487,0.025504990355412052,0.29654255319148937,1.2462703830641164
analyze|rewrite,2,46,25,0.48936170212765956,0.78125,-0.29188829787234044,0.626382977921634,-1.2658869169722426,0.004129623673282529,0.02454831850229059,0.29188829787234044,1.2658869169722426
compute|apply-formula|conclude,3,11,13,0.11702127659574468,0.40625,-0.2892287234042553,0.2880523724497041,-1.614774816362288,0.0010951827663867662,0.008026339452286573,0.2892287234042553,1.614774816362288
rewrite|compute,2,41,23,0.43617021276595747,0.71875,-0.28257978723404253,0.6068455125691993,-1.1596968492089264,0.007534575381219478,0.03839045551383258,0.28257978723404253,1.1596968492089264
instantiate|rewrite|apply-formula,3,6,11,0.06382978723404255,0.34375,-0.27992021276595747,0.18568665323158076,-1.9854944753478794,0.00025670399897676454,0.0027467327890513802,0.27992021276595747,1.9854944753478794
analyze|instantiate|rewrite|apply-formula,4,6,11,0.06382978723404255,0.34375,-0.27992021276595747,0.18568665323158076,-1.9854944753478794,0.00025670399897676454,0.0027467327890513802,0.27992021276595747,1.9854944753478794
compute|rewrite|apply-formula|compute,4,1,9,0.010638297872340425,0.28125,-0.27061170212765956,0.037825058967165745,-3.2267877056428587,1.402022468335361e-05,0.0001744376791998647,0.27061170212765956,3.2267877056428587
instantiate|compute|rewrite|apply-formula,4,1,9,0.010638297872340425,0.28125,-0.27061170212765956,0.037825058967165745,-3.2267877056428587,1.402022468335361e-05,0.0001744376791998647,0.27061170212765956,3.2267877056428587
compute|rewrite|apply-formula|conclude,4,1,9,0.010638297872340425,0.28125,-0.27061170212765956,0.037825058967165745,-3.2267877056428587,1.402022468335361e-05,0.0001744376791998647,0.27061170212765956,3.2267877056428587
compute|rewrite|apply-formula,3,1,9,0.010638297872340425,0.28125,-0.27061170212765956,0.037825058967165745,-3.2267877056428587,1.402022468335361e-05,0.0001744376791998647,0.27061170212765956,3.2267877056428587
analyze|compute|rewrite|apply-formula,4,1,9,0.010638297872340425,0.28125,-0.27061170212765956,0.037825058967165745,-3.2267877056428587,1.402022468335361e-05,0.0001744376791998647,0.27061170212765956,3.2267877056428587
