motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
transform|apply-formula|compute,3,10,0,0.008110300081103,0.0,0.008110300081103,8110300.081103,3.2147151584021554,0.00041193218724627025,0.0043978424073544626,0.008110300081103,3.2147151584021554
apply-formula|rewrite|rewrite|conclude,4,24,14,0.019464720194647202,0.009655172413793104,0.009809547780854098,2.0159886685039194,0.6965270164934149,0.03397007338600967,0.10540061362151947,0.009809547780854098,0.6965270164934149
analyze|substitute|substitute|square,4,0,5,0.0,0.0034482758620689655,-0.0034482758620689655,0.0,-2.239295647311381,0.06636588738781109,0.16727955416775503,0.0034482758620689655,2.239295647311381
analyze|simplify|simplify|case-split,4,1,6,0.0008110300081103001,0.004137931034482759,-0.0033269010263724586,0.19599887126026194,-1.3076184548039824,0.13309952612208426,0.27847007187311085,0.0033269010263724586,1.3076184548039824
compute|instantiate|compute,3,290,224,0.23519870235198703,0.15448275862068966,0.08071594373129737,1.5224915901909302,0.520051367999596,1.3113262694941107e-07,6.756244346271324e-06,0.08071594373129737,0.520051367999596
case-split|simplify|simplify|apply-formula,4,8,3,0.006488240064882401,0.0020689655172413794,0.004419274547641022,3.1359811823022556,1.053792201479886,0.12600037151533225,0.2728929111240521,0.004419274547641022,1.053792201479886
substitute|simplify|analyze|simplify,4,2,9,0.0016220600162206002,0.006206896551724138,-0.0045848365355035375,0.26133184939874315,-1.1775497672144757,0.0744064954185582,0.18463588258429597,0.0045848365355035375,1.1775497672144757
rewrite|compute|analyze|apply-formula,4,5,3,0.0040551500405515,0.0020689655172413794,0.0019861845233101207,1.9599882389389096,0.6160291412289739,0.4824044111365533,0.6654827214716971,0.0019861845233101207,0.6160291412289739
define|apply-formula|apply-formula|simplify,4,4,2,0.0032441200324412004,0.001379310344827586,0.0018648096876136143,2.351985318330515,0.7517076204552768,0.4228352200325203,0.6124594695827145,0.0018648096876136143,0.7517076204552768
derive-intermediate|derive-intermediate|count,3,2,6,0.0016220600162206002,0.004137931034482759,-0.0025158710182621585,0.3919977425205239,-0.795981142681739,0.3011648560073913,0.4991070183367668,0.0025158710182621585,0.795981142681739
compute|instantiate|apply_formula,3,7,30,0.0056772100567721,0.020689655172413793,-0.015012445115641693,0.27439847281472535,-1.2559793254754026,0.0007406750533294927,0.007135409049076574,0.015012445115641693,1.2559793254754026
analyze|rewrite|case_split,3,9,7,0.0072992700729927005,0.004827586206896552,0.0024716838660961485,1.511991344778852,0.4009269007749978,0.4572265058304471,0.6498850095992119,0.0024716838660961485,0.4009269007749978
analyze|rewrite|case_split|derive_intermediate,4,5,1,0.0040551500405515,0.000689655172413793,0.003365494868137707,5.879959032859078,1.4647077405307372,0.10045616588814545,0.22893933874016897,0.003365494868137707,1.4647077405307372
analyze|derive-intermediate|analyze|derive-intermediate,4,18,19,0.014598540145985401,0.01310344827586207,0.0014950918701233315,1.114099031380802,0.11092359729656963,0.7431797233942801,0.8741331810381188,0.0014950918701233315,0.11092359729656963
compute|compute|derive-intermediate|instantiate,4,38,37,0.030819140308191405,0.025517241379310347,0.005301898928881058,1.207777072854075,0.19382169855263903,0.41338706487460425,0.6094348727713671,0.005301898928881058,0.19382169855263903
