motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
instantiate|instantiate|compute|instantiate,4,112,70,0.0908353609083536,0.04827586206896552,0.04255949883938809,1.8815895798401119,0.6751191892361977,1.428838617018083e-05,0.0002940321597831147,0.04255949883938809,0.6751191892361977
instantiate|compute|compute|conclude,4,208,183,0.16869424168694241,0.12620689655172415,0.04248734513521826,1.3366483525023298,0.3395905316971341,0.0020899671305787022,0.015182001437848733,0.04248734513521826,0.3395905316971341
analyze|compute|instantiate|apply-formula,4,82,35,0.0665044606650446,0.02413793103448276,0.042366529630561846,2.755184684837054,1.0496829821504796,1.0748326800248031e-07,5.642263174273598e-06,0.042366529630561846,1.0496829821504796
analyze|instantiate|compute|rewrite,4,81,34,0.06569343065693431,0.023448275862068966,0.04224515479486535,2.8016314820643853,1.0658992406092707,8.373785968512835e-08,4.46313167080391e-06,0.04224515479486535,1.0658992406092707
apply-formula|compute|check-constraint|conclude,4,68,20,0.055150040551500405,0.013793103448275862,0.04135693710322454,3.9983776501014,1.4112827131381702,1.4263191434446191e-09,3.779976059041414e-07,0.04135693710322454,1.4112827131381702
analyze|compute|compute|compute,4,260,247,0.21086780210867803,0.1703448275862069,0.04052297452247114,1.237887899848768,0.263283711595549,0.008690908079691015,0.042446064789285094,0.04052297452247114,0.263283711595549
instantiate|compute|conclude,3,248,233,0.20113544201135442,0.1606896551724138,0.04044578683894062,1.2517012407789576,0.27366649679170135,0.007402940493631395,0.03930622336141463,0.04044578683894062,0.27366649679170135
compute|instantiate|rewrite,3,87,44,0.0705596107055961,0.030344827586206897,0.04021478311938921,2.3252598216247184,0.8805401298233266,1.5051818095297731e-06,4.612022941050369e-05,0.04021478311938921,0.8805401298233266
analyze|rewrite,2,237,221,0.1922141119221411,0.15241379310344827,0.03980031881869284,1.2611333052419065,0.27985875599290333,0.007382641655470784,0.039237659202223905,0.03980031881869284,0.27985875599290333
analyze|apply-formula|instantiate|compute,4,151,120,0.12246553122465531,0.08275862068965517,0.03970691053500014,1.479791817750434,0.4352175025598132,0.0008062428131001035,0.007587300500781597,0.03970691053500014,0.4352175025598132
analyze|compute|compute|apply-formula,4,93,52,0.07542579075425791,0.03586206896551724,0.03956372178874067,2.1032191066155055,0.7810817376146351,7.056570333047692e-06,0.0001719158492172092,0.03956372178874067,0.7810817376146351
analyze|instantiate|instantiate|apply-formula,4,109,71,0.08840227088402271,0.04896551724137931,0.039436753642643395,1.8053984530141574,0.630609721814564,5.2435084864394824e-05,0.0008364959467300417,0.039436753642643395,0.630609721814564
instantiate|compute|instantiate|rewrite,4,69,24,0.05596107055961071,0.016551724137931035,0.039409346421679675,3.3809811420422027,1.2455857163492243,2.96567990186668e-08,2.2090529934164173e-06,0.039409346421679675,1.2455857163492243
analyze|apply-formula|instantiate,3,211,191,0.1711273317112733,0.1317241379310345,0.03940319378023882,1.2991341837570771,0.30780139774134,0.004748074711373507,0.027242734762144713,0.03940319378023882,0.30780139774134
simplify|compute|conclude,3,159,130,0.12895377128953772,0.0896551724137931,0.03929859887574462,1.4383305098788497,0.4068257111167728,0.0011452932445899773,0.010013937351031538,0.03929859887574462,0.4068257111167728
simplify|simplify,2,198,176,0.16058394160583941,0.12137931034482759,0.03920463126101183,1.3229926898302713,0.325137766734425,0.003634242648613763,0.02375749505867766,0.03920463126101183,0.325137766734425
simplify|instantiate|compute,3,124,89,0.10056772100567721,0.06137931034482759,0.03918841066084962,1.6384628436231552,0.5347446603651184,0.00024309948919721663,0.002935552946373681,0.03918841066084962,0.5347446603651184
derive-intermediate|derive-intermediate|conclude,3,111,74,0.09002433090024331,0.05103448275862069,0.03898984814162262,1.763990233075229,0.6072111704809123,8.85855257413285e-05,0.0012930884035546911,0.03898984814162262,0.6072111704809123
apply-formula|check-constraint|compute|conclude,4,71,27,0.0575831305758313,0.018620689655172412,0.03896244092065889,3.092427216701331,1.1580572142840173,7.754909681329133e-08,4.181339092130603e-06,0.03896244092065889,1.1580572142840173
compute|apply-formula|compute|compute,4,105,67,0.0851581508515815,0.046206896551724136,0.038951254299857366,1.8429748666041736,0.6503105580070272,4.950883800330943e-05,0.0007999041178444105,0.038951254299857366,0.6503105580070272
